112.472000	112.472000	B
112.486000	112.486000	B
112.547000	112.547000	B
112.567000	112.567000	B
112.881000	112.881000	B
112.900000	112.900000	B
112.936000	112.936000	B
112.952000	112.952000	B
112.974000	112.974000	B
113.366000	113.366000	B
113.779000	113.779000	B
113.789000	113.789000	B
113.873000	113.873000	B
113.892000	113.892000	B
114.201000	114.201000	B
114.264000	114.264000	B
114.280000	114.280000	B
114.615000	114.615000	B
114.648000	114.648000	B
115.077000	115.077000	B
115.664000	115.664000	B
115.689000	115.689000	B
115.716000	115.716000	B
130.913000	130.913000	B
130.997000	130.997000	B
131.348000	131.348000	B
131.364000	131.364000	B
131.775000	131.775000	B
131.788000	131.788000	B
131.852000	131.852000	B
132.223000	132.223000	B
132.671000	132.671000	B
132.715000	132.715000	B
132.726000	132.726000	B
132.756000	132.756000	B
132.770000	132.770000	B
133.062000	133.062000	B
133.077000	133.077000	B
133.488000	133.488000	B
133.742000	133.742000	B
134.145000	134.145000	B
134.155000	134.155000	B
134.332000	134.332000	B
134.470000	134.470000	B
134.485000	134.485000	B
134.773000	134.773000	B
134.790000	134.790000	B
134.813000	134.813000	B
135.219000	135.219000	B
135.307000	135.307000	B
135.322000	135.322000	B
135.615000	135.615000	B
135.689000	135.689000	B
136.076000	136.076000	B
136.102000	136.102000	B
136.113000	136.113000	B
136.138000	136.138000	B
136.507000	136.507000	B
136.695000	136.695000	B
136.717000	136.717000	B
136.731000	136.731000	B
136.919000	136.919000	B
136.954000	136.954000	B
136.994000	136.994000	B
137.036000	137.036000	B
137.123000	137.123000	B
137.134000	137.134000	B
137.364000	137.364000	B
137.449000	137.449000	B
137.587000	137.587000	B
137.772000	137.772000	B
137.854000	137.854000	B
137.869000	137.869000	B
138.223000	138.223000	B
138.647000	138.647000	B
138.709000	138.709000	B
139.527000	139.527000	B
139.568000	139.568000	B
139.611000	139.611000	B
139.917000	139.917000	B
139.934000	139.934000	B
140.385000	140.385000	B
140.401000	140.401000	B
140.774000	140.774000	B
140.815000	140.815000	B
140.831000	140.831000	B
141.188000	141.188000	B
141.631000	141.631000	B
141.648000	141.648000	B
141.668000	141.668000	B
142.061000	142.061000	B
142.075000	142.075000	B
142.487000	142.487000	B
142.504000	142.504000	B
142.526000	142.526000	B
143.590000	143.590000	B
144.619000	144.619000	B
144.628000	144.628000	B
144.712000	144.712000	B
144.726000	144.726000	B
144.903000	144.903000	B
145.007000	145.007000	B
145.081000	145.081000	B
145.489000	145.489000	B
145.502000	145.502000	B
145.566000	145.566000	B
145.583000	145.583000	B
145.936000	145.936000	B
146.385000	146.385000	B
146.426000	146.426000	B
146.472000	146.472000	B
146.484000	146.484000	B
146.775000	146.775000	B
146.790000	146.790000	B
147.203000	147.203000	B
147.243000	147.243000	B
147.262000	147.262000	B
147.631000	147.631000	B
147.672000	147.672000	B
148.044000	148.044000	B
148.204000	148.204000	B
148.487000	148.487000	B
148.505000	148.505000	B
148.525000	148.525000	B
148.544000	148.544000	B
148.917000	148.917000	B
149.018000	149.018000	B
149.039000	149.039000	B
149.333000	149.333000	B
149.404000	149.404000	B
149.793000	149.793000	B
149.817000	149.817000	B
149.829000	149.829000	B
149.853000	149.853000	B
150.222000	150.222000	B
150.422000	150.422000	B
150.434000	150.434000	B
150.447000	150.447000	B
150.633000	150.633000	B
150.646000	150.646000	B
150.710000	150.710000	B
150.752000	150.752000	B
150.851000	150.851000	B
150.863000	150.863000	B
150.874000	150.874000	B
151.083000	151.083000	B
151.292000	151.292000	B
151.472000	151.472000	B
151.567000	151.567000	B
152.346000	152.346000	B
152.359000	152.359000	B
152.423000	152.423000	B
152.793000	152.793000	B
153.240000	153.240000	B
153.282000	153.282000	B
153.343000	153.343000	B
153.648000	153.648000	B
154.061000	154.061000	B
154.101000	154.101000	B
154.118000	154.118000	B
154.901000	154.901000	B
154.997000	154.997000	B
155.018000	155.018000	B
155.059000	155.059000	B
155.346000	155.346000	B
155.365000	155.365000	B
155.563000	155.563000	B
155.775000	155.775000	B
155.791000	155.791000	B
155.808000	155.808000	B
156.202000	156.202000	B
156.219000	156.219000	B
156.242000	156.242000	B
157.305000	157.305000	B
157.733000	157.733000	B
158.148000	158.148000	B
158.157000	158.157000	B
160.185000	160.185000	B
160.199000	160.199000	B
164.161000	164.161000	B
164.565000	164.565000	B
164.575000	164.575000	B
164.990000	164.990000	B
165.005000	165.005000	B
165.017000	165.017000	B
168.444000	168.444000	B
171.435000	171.435000	B
171.444000	171.444000	B
171.862000	171.862000	B
171.872000	171.872000	B
172.046000	172.046000	B
172.056000	172.056000	B
172.141000	172.141000	B
172.245000	172.245000	B
172.333000	172.333000	B
172.349000	172.349000	B
172.918000	172.918000	B
172.930000	172.930000	B
172.995000	172.995000	B
173.386000	173.386000	B
173.406000	173.406000	B
173.812000	173.812000	B
173.853000	173.853000	B
173.867000	173.867000	B
173.914000	173.914000	B
174.204000	174.204000	B
174.220000	174.220000	B
174.443000	174.443000	B
174.632000	174.632000	B
174.672000	174.672000	B
174.690000	174.690000	B
175.063000	175.063000	B
175.474000	175.474000	B
175.628000	175.628000	B
175.918000	175.918000	B
175.933000	175.933000	B
175.951000	175.951000	B
175.973000	175.973000	B
175.995000	175.995000	B
176.016000	176.016000	B
176.332000	176.332000	B
176.343000	176.343000	B
176.361000	176.361000	B
176.772000	176.772000	B
177.220000	177.220000	B
177.242000	177.242000	B
177.281000	177.281000	B
177.653000	177.653000	B
177.850000	177.850000	B
177.861000	177.861000	B
177.874000	177.874000	B
178.060000	178.060000	B
178.137000	178.137000	B
178.180000	178.180000	B
178.268000	178.268000	B
178.276000	178.276000	B
178.510000	178.510000	B
178.718000	178.718000	B
178.906000	178.906000	B
178.913000	178.913000	B
178.932000	178.932000	B
178.997000	178.997000	B
179.791000	179.791000	B
179.851000	179.851000	B
180.224000	180.224000	B
180.670000	180.670000	B
180.713000	180.713000	B
180.725000	180.725000	B
180.774000	180.774000	B
181.078000	181.078000	B
181.098000	181.098000	B
181.141000	181.141000	B
181.490000	181.490000	B
181.917000	181.917000	B
182.331000	182.331000	B
182.470000	182.470000	B
182.485000	182.485000	B
182.773000	182.773000	B
182.793000	182.793000	B
182.814000	182.814000	B
182.834000	182.834000	B
183.202000	183.202000	B
183.219000	183.219000	B
183.631000	183.631000	B
183.647000	183.647000	B
183.671000	183.671000	B
185.149000	185.149000	B
185.159000	185.159000	B
185.577000	185.577000	B
185.587000	185.587000	B
185.761000	185.761000	B
185.770000	185.770000	B
185.855000	185.855000	B
185.868000	185.868000	B
186.634000	186.634000	B
186.646000	186.646000	B
186.710000	186.710000	B
186.726000	186.726000	B
187.527000	187.527000	B
187.569000	187.569000	B
187.627000	187.627000	B
187.917000	187.917000	B
187.933000	187.933000	B
188.347000	188.347000	B
188.387000	188.387000	B
188.571000	188.571000	B
188.585000	188.585000	B
189.002000	189.002000	B
189.013000	189.013000	B
189.026000	189.026000	B
189.187000	189.187000	B
189.343000	189.343000	B
189.632000	189.632000	B
189.651000	189.651000	B
190.060000	190.060000	B
190.076000	190.076000	B
190.486000	190.486000	B
190.503000	190.503000	B
190.936000	190.936000	B
190.960000	190.960000	B
190.972000	190.972000	B
190.995000	190.995000	B
191.366000	191.366000	B
191.562000	191.562000	B
191.778000	191.778000	B
191.812000	191.812000	B
191.852000	191.852000	B
191.896000	191.896000	B
191.993000	191.993000	B
192.018000	192.018000	B
192.421000	192.421000	B
192.432000	192.432000	B
192.444000	192.444000	B
